"";"Data";"Hora";"Nome";"Idade";"Sexo";"Crime";"Tipo";"Cidade";"Bairro"
"806";"27/09/2021 ";"19";"Branca";"22";"Masculino";"Homicídio";"PAF";"Zona Rural";"Igaci"
"807";"28/09/2021 ";"07";"Preta";"27";"Masculino";"Homicídio";"PAF";"Arapiraca";"Bom Sucesso"
"808";"28/09/2021 ";"09";"Preta";"20";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Timbó"
"809";"28/09/2021 ";"12";"Parda";"22";"Masculino";"Homicídio";"PAF";"Arapiraca";"Verdes Campos"
"810";"29/09/2021 ";"11";"Branca";"42";"Masculino";"Homicídio";"PAF";"Dois Riachos";"Centro"
"811";"29/09/2021 ";"13";"Parda";"30";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"812";"29/09/2021 ";"21";"Parda";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Poço"
"813";"30/09/2021 ";"15";"Parda";"45";"Masculino";"Homicídio";"PAF";"Zona Rural";"Igaci"
"814";"01/10/2021 ";"08";"Branca";"55";"Masculino";"Homicídio";"PAF";"Santana do Mundaú";"Zona Rural"
"815";"01/10/2021 ";"10";"Branca";"40";"Masculino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"816";"01/10/2021 ";"19";"Parda";"26";"Masculino";"Homicídio";"PAF";"Taquarana";"Centro"
"817";"01/10/2021 ";"21";"Preta";"23";"Masculino";"Homicídio";"PAF";"Maceió";"Ponta Grossa"
"818";"02/10/2021 ";"19";"Preta";"30";"Masculino";"Homicídio";"BRANCA";"São José da Laje";"Centro"
"819";"02/10/2021 ";"19";"Preta";"32";"Masculino";"Homicídio";"PAF";"Maceió";"Pontal da Barra"
"820";"03/10/2021 ";"13";"Branca";"51";"Masculino";"Homicídio";"PAF";"São Luís do Quitunde";"Zona Rural"
"821";"03/10/2021 ";"14";"Parda";"19";"Masculino";"Homicídio";"BRANCA";"Maceió";"Tabuleiro do Martins"
"822";"03/10/2021 ";"17";"Preta";"25";"Masculino";"Homicídio";"PAF";"Zona Rural";"Atalaia"
"823";"03/10/2021 ";"18";"Parda";"17";"Feminino";"Homicídio";"PAF";"São Sebastião";"Centro"
"824";"04/10/2021 ";"04";"Parda";"19";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"825";"04/10/2021 ";"08";"Branca";"33";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Centro"
"826";"04/10/2021 ";"16";"Preta";"46";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Serraria"
"827";"05/10/2021 ";"09";"Parda";"35";"Masculino";"Homicídio";"PAF";"São Luís do Quitunde";"Centro"
"828";"05/10/2021 ";"16";"Parda";"18";"Masculino";"Homicídio";"PAF";"Penedo";"Dom Constantino"
"829";"05/10/2021 ";"16";"Parda";"27";"Masculino";"Homicídio";"PAF";"Olho d Água das Flores";"Zona Rural"
"830";"05/10/2021 ";"16";"Parda";"33";"Masculino";"Homicídio";"PAF";"Maceió";"Vergel do Lago"
"831";"05/10/2021 ";"16";"Parda";"22";"Masculino";"Homicídio";"PAF";"Maceió";"Vergel do Lago"
"832";"05/10/2021 ";"19";"Branca";"22";"Masculino";"Homicídio";"PAF";"Major Isidoro";"Centro"
"833";"05/10/2021 ";"23";"Branca";"46";"Masculino";"Homicídio";"ESPANCAMEN";"Santana do Ipanema";"Zona Rural"
"834";"06/10/2021 ";"07";"Parda";"20";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"835";"06/10/2021 ";"14";"Branca";"31";"Masculino";"Homicídio";"PAF";"Maceió";"Rio Novo"
"836";"06/10/2021 ";"18";"Parda";"53";"Masculino";"Homicídio";"ESPANCAMEN";"União dos Palmares";"Roberto Correia de Araújo"
"837";"08/10/2021 ";"05";"Branca";"37";"Masculino";"Resistência com Resultado Morte";"PAF";"Pão de Açúcar";"Centro"
"838";"09/10/2021 ";"00";"Branca";"26";"Masculino";"Resistência com Resultado Morte";"PAF";"Zona Rural";"Traipu"
"839";"09/10/2021 ";"02";"Parda";"24";"Masculino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"840";"09/10/2021 ";"20";"Parda";"25";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Centro"
"841";"09/10/2021 ";"20";"Parda";"28";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Centro"
"842";"10/10/2021 ";"14";"Preta";"19";"Masculino";"Homicídio";"PAF";"São Miguel dos Campos";"Centro"
"843";"10/10/2021 ";"19";"Parda";"22";"Masculino";"Homicídio";"BRANCA";"Marechal Deodoro";"Zona Rural"
"844";"10/10/2021 ";"20";"Branca";"34";"Masculino";"Homicídio";"PAF";"Maceió";"Jacarecica"
"845";"10/10/2021 ";"23";"NI";"";"Masculino";"Homicídio";"PAF";"Marechal Deodoro";"Centro"
"846";"10/10/2021 ";"23";"NI";"";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"847";"11/10/2021 ";"01";"Branca";"25";"Masculino";"Homicídio";"BRANCA";"Maceió";"Tabuleiro do Martins"
"848";"11/10/2021 ";"03";"Parda";"27";"Masculino";"Homicídio";"NI";"Maceió";"Jacintinho"
"849";"11/10/2021 ";"09";"Branca";"";"Masculino";"Resistência com Resultado Morte";"PAF";"Satuba";"Centro"
"850";"11/10/2021 ";"22";"NI";"31";"Masculino";"Homicídio";"PAF";"Maceió";"Gruta de Lourdes"
"851";"12/10/2021 ";"11";"NI";"";"Masculino";"Homicídio";"PAF";"Colônia Leopoldina";"Zona Rural"
"852";"12/10/2021 ";"16";"Parda";"23";"Masculino";"Homicídio";"PAF";"Arapiraca";"Manoel Teles"
"853";"12/10/2021 ";"17";"Branca";"56";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Roberto Correia de Araújo"
"854";"12/10/2021 ";"19";"Parda";"28";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"855";"12/10/2021 ";"19";"Preta";"20";"Masculino";"Homicídio";"PAF";"Rio Largo";"Mata do Rolo"
"856";"13/10/2021 ";"01";"NI";"29";"Masculino";"Homicídio";"PAF";"Arapiraca";"Senador Nilo Coelho"
"857";"13/10/2021 ";"20";"NI";"30";"Masculino";"Homicídio";"PAF";"Inhapi";"Centro"
"858";"14/10/2021 ";"16";"Branca";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Centro"
"859";"15/10/2021 ";"14";"Parda";"11";"Masculino";"Homicídio";"BRANCA";"Arapiraca";"Olho d Água dos Cazuzinhos"
"860";"15/10/2021 ";"20";"Parda";"18";"Feminino";"Homicídio";"PAF";"Maceió";"Vergel do Lago"
"861";"15/10/2021 ";"21";"NI";"25";"Masculino";"Homicídio";"PAF";"Barra de São Miguel";"Centro"
"862";"16/10/2021 ";"10";"Parda";"33";"Masculino";"Homicídio";"PAF";"Zona Rural";"Inhapi"
"863";"17/10/2021 ";"07";"NI";"19";"Masculino";"Homicídio";"PAF";"Zona Rural";"Roteiro"
"864";"17/10/2021 ";"10";"Branca";"46";"Masculino";"Homicídio";"BRANCA";"São Luís do Quitunde";"Zona Rural"
"865";"17/10/2021 ";"20";"Parda";"28";"Masculino";"Homicídio";"PAF";"Piranhas";"Centro"
"866";"17/10/2021 ";"20";"Parda";"28";"Masculino";"Homicídio";"ESPANCAMEN";"Rio Largo";"Tabuleiro do Pinto"
"867";"18/10/2021 ";"01";"Parda";"22";"Masculino";"Homicídio";"PAF";"Jaramataia";"Zona Rural"
"868";"18/10/2021 ";"03";"Preta";"61";"Masculino";"Homicídio";"BRANCA";"Cajueiro";"Centro"
"869";"18/10/2021 ";"16";"Branca";"47";"Masculino";"Homicídio";"PAF";"Pão de Açúcar";"Centro"
"870";"18/10/2021 ";"16";"NI";"39";"Masculino";"Homicídio";"BRANCA";"São Sebastião";"Zona Rural"
"871";"18/10/2021 ";"21";"Parda";"22";"Masculino";"Homicídio";"PAF";"Maceió";"Guaxuma"
"872";"19/10/2021 ";"01";"NI";"18";"Masculino";"Homicídio";"BRANCA";"Satuba";"Centro"
"873";"19/10/2021 ";"12";"NI";"59";"Masculino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"874";"19/10/2021 ";"23";"Parda";"25";"Masculino";"Homicídio";"PAF";"Murici";"Centro"
"875";"20/10/2021 ";"11";"NI";"";"Masculino";"Resistência com Resultado Morte";"PAF";"Maragogi";"Centro"
"876";"20/10/2021 ";"15";"Parda";"";"Masculino";"Homicídio";"BRANCA";"Joaquim Gomes";"Zona Rural"
"877";"20/10/2021 ";"17";"Parda";"22";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Benedito Bentes"
"878";"21/10/2021 ";"14";"Branca";"44";"Masculino";"Roubo com Resultado Morte";"PAF";"Penedo";"Santa Izabel"
"879";"22/10/2021 ";"17";"NI";"";"Masculino";"Homicídio";"NI";"Arapiraca";"Manoel Teles"
"880";"22/10/2021 ";"18";"Parda";"34";"Masculino";"Homicídio";"PAF";"Porto Real do Colégio";"Zona Rural"
"881";"23/10/2021 ";"05";"Parda";"49";"Masculino";"Roubo com Resultado Morte";"PAF";"Feira Grande";"Zona Rural"
"882";"23/10/2021 ";"20";"Parda";"18";"Masculino";"Homicídio";"PAF";"Maceió";"Poço"
"883";"23/10/2021 ";"22";"Parda";"22";"Masculino";"Homicídio";"PAF";"Teotônio Vilela";"Senador"
"884";"24/10/2021 ";"01";"Preta";"27";"Masculino";"Homicídio";"PAF";"Barra de Santo Antônio";"Ilha da Crôa"
"885";"24/10/2021 ";"03";"Preta";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Feitosa"
"886";"24/10/2021 ";"03";"Parda";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Feitosa"
"887";"24/10/2021 ";"04";"Branca";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Jacarecica"
"888";"24/10/2021 ";"11";"Parda";"36";"Masculino";"Homicídio";"PAF";"Maceió";"Levada"
"889";"24/10/2021 ";"19";"Parda";"17";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"890";"24/10/2021 ";"19";"Parda";"24";"Masculino";"Homicídio";"NI";"Limoeiro de Anadia";"Zona Rural"
"891";"25/10/2021 ";"09";"Branca";"45";"Feminino";"Feminicídio";"PAF";"Olivença";"Centro"
"892";"25/10/2021 ";"15";"Parda";"40";"Masculino";"Homicídio";"PAF";"Canapi";"Centro"
"893";"25/10/2021 ";"22";"Branca";"39";"Masculino";"Homicídio";"BRANCA";"Maceió";"Santa Amélia"
"894";"27/10/2021 ";"05";"Parda";"19";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Rocha Cavalcante"
"895";"27/10/2021 ";"06";"Parda";"41";"Masculino";"Homicídio";"PAF";"Zona Rural";"Taquarana"
"896";"27/10/2021 ";"08";"NI";"21";"Masculino";"Homicídio";"PAF";"Maceió";"Levada"
"897";"27/10/2021 ";"09";"Parda";"32";"Masculino";"Homicídio";"PAF";"Zona Rural";"Piaçabuçu"
"898";"28/10/2021 ";"14";"NI";"70";"Masculino";"Homicídio";"PAF";"Girau do Ponciano";"Zona Rural"
"899";"28/10/2021 ";"14";"NI";"";"Masculino";"Homicídio";"NI";"Maceió";"Cidade Universitária"
"900";"29/10/2021 ";"09";"NI";"58";"Feminino";"Feminicídio";"NI";"Maceió";"Benedito Bentes"
"901";"29/10/2021 ";"21";"NI";"";"Masculino";"Homicídio";"PAF";"Arapiraca";"Manoel Teles"
"902";"30/10/2021 ";"01";"Parda";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Poço"
"903";"30/10/2021 ";"08";"NI";"";"Masculino";"Homicídio";"NI";"Maceió";"Benedito Bentes"
"904";"30/10/2021 ";"18";"Parda";"19";"Masculino";"Homicídio";"ESPANCAMEN";"Girau do Ponciano";"Zona Rural"
"905";"30/10/2021 ";"19";"NI";"39";"Masculino";"Homicídio";"PAF";"Arapiraca";"Baixa Grande"
"906";"30/10/2021 ";"21";"Parda";"62";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"907";"30/10/2021 ";"22";"NI";"57";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Centro"
"908";"31/10/2021 ";"01";"NI";"23";"Masculino";"Homicídio";"PAF";"Maceió";"Riacho Doce"
"909";"31/10/2021 ";"17";"Parda";"48";"Masculino";"Homicídio";"BRANCA";"Feira Grande";"Centro"
"910";"31/10/2021 ";"18";"Preta";"23";"Masculino";"Homicídio";"PAF";"Zona Rural";"Junqueiro"
"911";"31/10/2021 ";"21";"Parda";"40";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Benedito Bentes"
"912";"31/10/2021 ";"22";"NI";"39";"Masculino";"Homicídio";"BRANCA";"Maragogi";"Centro"
"913";"01/11/2021 ";"15";"Parda";"15";"Masculino";"Homicídio";"PAF";"Maceió";"Santos Dumont"
"914";"01/11/2021 ";"17";"Parda";"30";"Masculino";"Homicídio";"PAF";"Marechal Deodoro";"Zona Rural"
"915";"01/11/2021 ";"19";"Parda";"17";"Masculino";"Homicídio";"ESPANCAMEN";"Poço das Trincheiras";"Zona Rural"
"916";"01/11/2021 ";"21";"Parda";"18";"Masculino";"Homicídio";"PAF";"Rio Largo";"Centro"
"917";"02/11/2021 ";"05";"Parda";"30";"Feminino";"Feminicídio";"BRANCA";"Zona Rural";"Maragogi"
"918";"02/11/2021 ";"06";"Parda";"45";"Masculino";"Homicídio";"PAF";"Zona Rural";"Belém"
"919";"02/11/2021 ";"13";"Branca";"14";"Masculino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"920";"03/11/2021 ";"11";"Parda";"42";"Masculino";"Homicídio";"BRANCA";"Ouro Branco";"Zona Rural"
"921";"04/11/2021 ";"05";"Parda";"38";"Masculino";"Homicídio";"ESPANCAMEN";"Marechal Deodoro";"Zona Rural"
"922";"04/11/2021 ";"08";"Branca";"35";"Masculino";"Roubo com Resultado Morte";"BRANCA";"Arapiraca";"Senador Nilo Coelho"
"923";"04/11/2021 ";"15";"Parda";"55";"Masculino";"Homicídio";"BRANCA";"Rio Largo";"Tabuleiro do Pinto"
"924";"04/11/2021 ";"16";"Parda";"29";"Masculino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"925";"04/11/2021 ";"17";"Parda";"19";"Masculino";"Homicídio";"BRANCA";"Zona Rural";"Cajueiro"
"926";"04/11/2021 ";"20";"Branca";"68";"Masculino";"Homicídio";"PAF";"Água Branca";"Zona Rural"
"927";"05/11/2021 ";"08";"Preta";"22";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"928";"05/11/2021 ";"15";"Parda";"35";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Centro"
"929";"05/11/2021 ";"16";"Parda";"64";"Feminino";"Homicídio";"BRANCA";"São José da Tapera";"Centro"
"930";"05/11/2021 ";"18";"Parda";"16";"Masculino";"Homicídio";"PAF";"Arapiraca";"Centro"
"931";"05/11/2021 ";"20";"Branca";"40";"Masculino";"Homicídio";"PAF";"Olho d Água Grande";"Centro"
"932";"06/11/2021 ";"12";"Parda";"17";"Masculino";"Homicídio";"PAF";"Maceió";"Santos Dumont"
"933";"06/11/2021 ";"18";"Branca";"53";"Masculino";"Homicídio";"BRANCA";"Igreja Nova";"Centro"
"934";"06/11/2021 ";"19";"Preta";"19";"Masculino";"Homicídio";"PAF";"Colônia Leopoldina";"Centro"
"935";"06/11/2021 ";"20";"Branca";"26";"Masculino";"Homicídio";"PAF";"Colônia Leopoldina";"Zona Rural"
"936";"06/11/2021 ";"22";"Parda";"33";"Masculino";"Homicídio";"NI";"Maceió";"Benedito Bentes"
"937";"07/11/2021 ";"01";"Parda";"26";"Masculino";"Resistência com Resultado Morte";"PAF";"União dos Palmares";"Centro"
"938";"07/11/2021 ";"08";"Parda";"30";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"939";"07/11/2021 ";"13";"Branca";"30";"Masculino";"Homicídio";"PAF";"São Miguel dos Milagres";"Centro"
"940";"07/11/2021 ";"21";"Parda";"23";"Masculino";"Homicídio";"PAF";"Arapiraca";"Manoel Teles"
"941";"07/11/2021 ";"21";"Parda";"20";"Masculino";"Homicídio";"PAF";"Marechal Deodoro";"Zona Rural"
"942";"08/11/2021 ";"19";"Parda";"24";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"943";"10/11/2021 ";"15";"Branca";"41";"Masculino";"Homicídio";"PAF";"Barra de Santo Antônio";"Ilha da Crôa"
"944";"10/11/2021 ";"19";"Parda";"22";"Masculino";"Homicídio";"PAF";"Arapiraca";"Olho d Água dos Cazuzinhos"
"945";"11/11/2021 ";"11";"Preta";"27";"Masculino";"Homicídio";"PAF";"São Miguel dos Milagres";"Zona Rural"
"946";"11/11/2021 ";"22";"Branca";"29";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"947";"12/11/2021 ";"05";"Parda";"25";"Masculino";"Resistência com Resultado Morte";"PAF";"Zona Rural";"São Brás"
"948";"12/11/2021 ";"06";"Parda";"17";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"949";"12/11/2021 ";"15";"Branca";"32";"Masculino";"Homicídio";"ESPANCAMEN";"Feira Grande";"Zona Rural"
"950";"12/11/2021 ";"21";"Parda";"31";"Masculino";"Homicídio";"BRANCA";"União dos Palmares";"Zona Rural"
"951";"13/11/2021 ";"01";"Preta";"24";"Masculino";"Homicídio";"PAF";"Murici";"Centro"
"952";"13/11/2021 ";"01";"Preta";"41";"Masculino";"Homicídio";"PAF";"Ouro Branco";"Zona Rural"
"953";"13/11/2021 ";"13";"Parda";"18";"Masculino";"Homicídio";"PAF";"Zona Rural";"Igaci"
"954";"14/11/2021 ";"01";"Parda";"20";"Masculino";"Homicídio";"PAF";"Arapiraca";"Vila Bananeira"
"955";"14/11/2021 ";"02";"Parda";"33";"Masculino";"Homicídio";"PAF";"Zona Rural";"Canapi"
"956";"14/11/2021 ";"02";"Preta";"21";"Masculino";"Homicídio";"PAF";"Marechal Deodoro";"Zona Rural"
"957";"14/11/2021 ";"15";"Parda";"19";"Masculino";"Homicídio";"PAF";"Barra de Santo Antônio";"Ilha da Crôa"
"958";"14/11/2021 ";"23";"Parda";"23";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"959";"15/11/2021 ";"03";"Branca";"26";"Masculino";"Homicídio";"PAF";"Passo de Camaragibe";"Zona Rural"
"960";"15/11/2021 ";"06";"Parda";"17";"Masculino";"Homicídio";"PAF";"Major Isidoro";"Zona Rural"
"961";"15/11/2021 ";"10";"Branca";"77";"Masculino";"Homicídio";"NI";"Mata Grande";"Zona Rural"
"962";"15/11/2021 ";"19";"Parda";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"963";"15/11/2021 ";"23";"Parda";"27";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"964";"16/11/2021 ";"00";"Branca";"29";"Masculino";"Homicídio";"BRANCA";"Quebrangulo";"Centro"
"965";"16/11/2021 ";"11";"Parda";"27";"Masculino";"Homicídio";"PAF";"Maceió";"Santa Amélia"
"966";"16/11/2021 ";"14";"NI";"";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"967";"16/11/2021 ";"15";"Parda";"39";"Masculino";"Homicídio";"PAF";"Porto Calvo";"Centro"
"968";"17/11/2021 ";"17";"Branca";"24";"Masculino";"Homicídio";"PAF";"São Miguel dos Campos";"Centro"
"969";"17/11/2021 ";"19";"Parda";"35";"Masculino";"Homicídio";"PAF";"Craíbas";"Centro"
"970";"18/11/2021 ";"02";"Preta";"30";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Trapiche da Barra"
"971";"18/11/2021 ";"02";"Parda";"";"Masculino";"Homicídio";"BRANCA";"Maceió";"Levada"
"972";"18/11/2021 ";"18";"Parda";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Jatiúca"
"973";"19/11/2021 ";"14";"Parda";"33";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"974";"19/11/2021 ";"16";"Parda";"47";"Feminino";"Roubo com Resultado Morte";"NI";"Colônia Leopoldina";"Centro"
"975";"19/11/2021 ";"17";"Parda";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Chã de Bebedouro"
"976";"19/11/2021 ";"18";"Parda";"36";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"977";"19/11/2021 ";"20";"Parda";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"978";"19/11/2021 ";"22";"Parda";"29";"Masculino";"Homicídio";"PAF";"Limoeiro de Anadia";"Zona Rural"
"979";"20/11/2021 ";"15";"NI";"49";"Feminino";"Homicídio";"ESPANCAMEN";"Palmeira dos Índios";"Centro"
"980";"21/11/2021 ";"00";"Preta";"28";"Masculino";"Homicídio";"BRANCA";"Viçosa";"Centro"
"981";"21/11/2021 ";"16";"Branca";"24";"Masculino";"Homicídio";"PAF";"Maceió";"Guaxuma"
"982";"21/11/2021 ";"19";"Parda";"19";"Masculino";"Homicídio";"PAF";"Zona Rural";"Junqueiro"
"983";"22/11/2021 ";"00";"Parda";"30";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Santa Fé"
"984";"22/11/2021 ";"02";"Parda";"18";"Masculino";"Homicídio";"PAF";"Rio Largo";"Mata do Rolo"
"985";"22/11/2021 ";"16";"Parda";"41";"Masculino";"Homicídio";"BRANCA";"Joaquim Gomes";"Zona Rural"
"986";"22/11/2021 ";"22";"Preta";"40";"Masculino";"Homicídio";"PAF";"Chã Preta";"Centro"
"987";"22/11/2021 ";"23";"Parda";"58";"Masculino";"Homicídio";"BRANCA";"Maceió";"Jacintinho"
"988";"23/11/2021 ";"06";"Parda";"24";"Masculino";"Resistência com Resultado Morte";"PAF";"Olho d Água das Flores";"Zona Rural"
"989";"23/11/2021 ";"19";"Parda";"33";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"990";"25/11/2021 ";"05";"Parda";"31";"Masculino";"Homicídio";"PAF";"Barra de Santo Antônio";"Ilha da Crôa"
"991";"25/11/2021 ";"06";"Parda";"31";"Masculino";"Homicídio";"PAF";"Arapiraca";"Sítio Cangandu"
"992";"25/11/2021 ";"15";"Preta";"17";"Masculino";"Resistência com Resultado Morte";"PAF";"Rio Largo";"Mata do Rolo"
"993";"25/11/2021 ";"15";"Parda";"21";"Masculino";"Resistência com Resultado Morte";"PAF";"Rio Largo";"Mata do Rolo"
"994";"25/11/2021 ";"16";"NI";"";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Feitosa"
"995";"25/11/2021 ";"17";"NI";"17";"Masculino";"Resistência com Resultado Morte";"PAF";"Arapiraca";"Povoado Tabela"
"996";"25/11/2021 ";"21";"NI";"";"Masculino";"Homicídio";"NI";"Atalaia";"Vila José Paulino"
"997";"26/11/2021 ";"06";"NI";"57";"Masculino";"Homicídio";"PAF";"Maceió";"Levada"
"998";"26/11/2021 ";"06";"NI";"41";"Masculino";"Homicídio";"BRANCA";"Barra de São Miguel";"Centro"
"999";"26/11/2021 ";"19";"NI";"21";"Masculino";"Homicídio";"PAF";"Lagoa da Canoa";"Centro"
"1000";"26/11/2021 ";"22";"NI";"26";"Masculino";"Homicídio";"PAF";"Lagoa da Canoa";"Zona Rural"
"1001";"26/11/2021 ";"23";"NI";"36";"Masculino";"Homicídio";"PAF";"Maceió";"Prado"
"1002";"27/11/2021 ";"01";"NI";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Feitosa"
"1003";"27/11/2021 ";"07";"NI";"";"Masculino";"Homicídio";"PAF";"Arapiraca";"Sítio Corredor"
"1004";"27/11/2021 ";"07";"NI";"";"Masculino";"Homicídio";"PAF";"Arapiraca";"Sítio Corredor"
"1005";"27/11/2021 ";"09";"NI";"";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Vergel do Lago"
"1006";"27/11/2021 ";"16";"Parda";"16";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Farol"
"1007";"27/11/2021 ";"17";"NI";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"1008";"27/11/2021 ";"17";"NI";"27";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"1009";"27/11/2021 ";"17";"Parda";"24";"Masculino";"Homicídio";"PAF";"Matriz de Camaragibe";"Centro"
"1010";"27/11/2021 ";"21";"Parda";"25";"Masculino";"Homicídio";"PAF";"Rio Largo";"Tabuleiro do Pinto"
"1011";"28/11/2021 ";"03";"Parda";"37";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"1012";"28/11/2021 ";"04";"Parda";"20";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"1013";"28/11/2021 ";"07";"NI";"34";"Masculino";"Homicídio";"NI";"Zona Rural";"Anadia"
"1014";"28/11/2021 ";"18";"Branca";"37";"Masculino";"Homicídio";"NI";"Delmiro Gouveia";"Zona Rural"
"1015";"28/11/2021 ";"18";"NI";"";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"1016";"29/11/2021 ";"05";"Parda";"38";"Masculino";"Homicídio";"BRANCA";"Maceió";"Pinheiro"
"1017";"29/11/2021 ";"08";"NI";"";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Santa Amélia"
"1018";"29/11/2021 ";"14";"NI";"16";"Masculino";"Homicídio";"PAF";"Zona Rural";"Messias"
"1019";"30/11/2021 ";"01";"NI";"29";"Masculino";"Roubo com Resultado Morte";"PAF";"Girau do Ponciano";"Zona Rural"
"1020";"30/11/2021 ";"14";"NI";"26";"Masculino";"Homicídio";"PAF";"Girau do Ponciano";"Zona Rural"
"1021";"30/11/2021 ";"16";"Parda";"32";"Masculino";"Homicídio";"PAF";"Maceió";"Trapiche da Barra"
"1022";"30/11/2021 ";"18";"NI";"33";"Masculino";"Homicídio";"PAF";"Maceió";"Clima Bom"
"1023";"30/11/2021 ";"21";"NI";"35";"Masculino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"1024";"30/11/2021 ";"23";"NI";"15";"Masculino";"Homicídio";"PAF";"Maceió";"Ipioca"
"1025";"01/12/2021 ";"05";"Parda";"16";"Masculino";"Homicídio";"PAF";"Cacimbinhas";"Zona Rural"
"1026";"01/12/2021 ";"12";"Parda";"24";"Masculino";"Homicídio";"BRANCA";"Palmeira dos Índios";"Vila Maria"
"1027";"01/12/2021 ";"17";"Parda";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"1028";"01/12/2021 ";"18";"Parda";"21";"Masculino";"Homicídio";"PAF";"Arapiraca";"Guaribas"
"1029";"02/12/2021 ";"00";"Branca";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"1030";"02/12/2021 ";"11";"Parda";"";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Tabuleiro do Martins"
"1031";"02/12/2021 ";"17";"Branca";"42";"Feminino";"Feminicídio";"PAF";"Zona Rural";"Penedo"
"1032";"03/12/2021 ";"23";"Parda";"30";"Masculino";"Homicídio";"PAF";"Zona Rural";"Piaçabuçu"
"1033";"04/12/2021 ";"01";"Parda";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Trapiche da Barra"
"1034";"04/12/2021 ";"02";"Parda";"29";"Feminino";"Feminicídio";"BRANCA";"São José da Laje";"Centro"
"1035";"04/12/2021 ";"08";"Parda";"23";"Masculino";"Homicídio";"BRANCA";"Arapiraca";"Planalto"
"1036";"04/12/2021 ";"12";"Parda";"27";"Masculino";"Homicídio";"PAF";"Zona Rural";"Igaci"
"1037";"04/12/2021 ";"16";"Parda";"50";"Masculino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
